,URL,Lottery Name,Date,Tier,Match,Winners,Amount,Numbers,Extra Numbers
136,https://www.lottoland.com/en/superenalotto/results-winning-numbers/26-01-2021,SuperEnalotto,26-01-2021,V,3 Numbers,16267,36.15,"[34, 39, 45, 51, 60, 89]",[18]
137,https://www.lottoland.com/en/superenalotto/results-winning-numbers/26-01-2021,SuperEnalotto,26-01-2021,VI,2 Numbers,274874,6.64,"[34, 39, 45, 51, 60, 89]",[18]
138,https://www.lottoland.com/en/superenalotto/results-winning-numbers/23-01-2021,SuperEnalotto,23-01-2021,I,6 Numbers,0,No hits,"[3, 19, 27, 35, 63, 89]",[29]
139,https://www.lottoland.com/en/superenalotto/results-winning-numbers/23-01-2021,SuperEnalotto,23-01-2021,II,5 Numbers + Jolly Number,0,No hits,"[3, 19, 27, 35, 63, 89]",[29]
140,https://www.lottoland.com/en/superenalotto/results-winning-numbers/23-01-2021,SuperEnalotto,23-01-2021,III,5 Numbers,9,25460.01,"[3, 19, 27, 35, 63, 89]",[29]
141,https://www.lottoland.com/en/superenalotto/results-winning-numbers/23-01-2021,SuperEnalotto,23-01-2021,IV,4 Numbers,1127,206.34,"[3, 19, 27, 35, 63, 89]",[29]
142,https://www.lottoland.com/en/superenalotto/results-winning-numbers/23-01-2021,SuperEnalotto,23-01-2021,V,3 Numbers,36900,19.01,"[3, 19, 27, 35, 63, 89]",[29]
143,https://www.lottoland.com/en/superenalotto/results-winning-numbers/23-01-2021,SuperEnalotto,23-01-2021,VI,2 Numbers,504457,5,"[3, 19, 27, 35, 63, 89]",[29]
144,https://www.lottoland.com/en/superenalotto/results-winning-numbers/21-01-2021,SuperEnalotto,21-01-2021,I,6 Numbers,0,No hits,"[15, 17, 38, 40, 45, 65]",[84]
145,https://www.lottoland.com/en/superenalotto/results-winning-numbers/21-01-2021,SuperEnalotto,21-01-2021,II,5 Numbers + Jolly Number,0,No hits,"[15, 17, 38, 40, 45, 65]",[84]
146,https://www.lottoland.com/en/superenalotto/results-winning-numbers/21-01-2021,SuperEnalotto,21-01-2021,III,5 Numbers,9,20599.15,"[15, 17, 38, 40, 45, 65]",[84]
147,https://www.lottoland.com/en/superenalotto/results-winning-numbers/21-01-2021,SuperEnalotto,21-01-2021,IV,4 Numbers,563,335.35,"[15, 17, 38, 40, 45, 65]",[84]
