,URL,Lottery Name,Date,Tier,Match,Winners,Amount,Numbers,Extra Numbers
127,https://www.lottoland.com/en/quina/results-winning-numbers/11-02-2021,Brazil Quina,44502,IV,2 Numbers,158006,0.45,"[3, 18, 27, 31, 43]",[]
128,https://www.lottoland.com/en/quina/results-winning-numbers/10-02-2021,Brazil Quina,44471,I,5 Numbers,0,No hits,"[5, 40, 59, 63, 79]",[]
129,https://www.lottoland.com/en/quina/results-winning-numbers/10-02-2021,Brazil Quina,44471,II,4 Numbers,46,1825.06,"[5, 40, 59, 63, 79]",[]
130,https://www.lottoland.com/en/quina/results-winning-numbers/10-02-2021,Brazil Quina,44471,III,3 Numbers,4091,30.86,"[5, 40, 59, 63, 79]",[]
131,https://www.lottoland.com/en/quina/results-winning-numbers/10-02-2021,Brazil Quina,44471,IV,2 Numbers,115042,0.6,"[5, 40, 59, 63, 79]",[]
132,https://www.lottoland.com/en/quina/results-winning-numbers/09-02-2021,Brazil Quina,44441,I,5 Numbers,0,No hits,"[23, 30, 57, 65, 66]",[]
133,https://www.lottoland.com/en/quina/results-winning-numbers/09-02-2021,Brazil Quina,44441,II,4 Numbers,37,1992.91,"[23, 30, 57, 65, 66]",[]
134,https://www.lottoland.com/en/quina/results-winning-numbers/09-02-2021,Brazil Quina,44441,III,3 Numbers,3531,31.4,"[23, 30, 57, 65, 66]",[]
135,https://www.lottoland.com/en/quina/results-winning-numbers/09-02-2021,Brazil Quina,44441,IV,2 Numbers,103928,0.59,"[23, 30, 57, 65, 66]",[]
136,https://www.lottoland.com/en/quina/results-winning-numbers/08-02-2021,Brazil Quina,44410,I,5 Numbers,0,No hits,"[25, 31, 51, 60, 71]",[]
137,https://www.lottoland.com/en/quina/results-winning-numbers/08-02-2021,Brazil Quina,44410,II,4 Numbers,47,1395,"[25, 31, 51, 60, 71]",[]
138,https://www.lottoland.com/en/quina/results-winning-numbers/08-02-2021,Brazil Quina,44410,III,3 Numbers,3151,31.29,"[25, 31, 51, 60, 71]",[]
139,https://www.lottoland.com/en/quina/results-winning-numbers/08-02-2021,Brazil Quina,44410,IV,2 Numbers,79320,0.68,"[25, 31, 51, 60, 71]",[]
140,https://www.lottoland.com/en/quina/results-winning-numbers/06-02-2021,Brazil Quina,44349,I,5 Numbers,1,977386.34,"[4, 26, 29, 53, 57]",[]
141,https://www.lottoland.com/en/quina/results-winning-numbers/06-02-2021,Brazil Quina,44349,II,4 Numbers,169,699.13,"[4, 26, 29, 53, 57]",[]
142,https://www.lottoland.com/en/quina/results-winning-numbers/06-02-2021,Brazil Quina,44349,III,3 Numbers,10114,17.57,"[4, 26, 29, 53, 57]",[]
143,https://www.lottoland.com/en/quina/results-winning-numbers/06-02-2021,Brazil Quina,44349,IV,2 Numbers,214790,0.45,"[4, 26, 29, 53, 57]",[]
144,https://www.lottoland.com/en/quina/results-winning-numbers/05-02-2021,Brazil Quina,44318,I,5 Numbers,0,No hits,"[12, 38, 49, 53, 77]",[]
145,https://www.lottoland.com/en/quina/results-winning-numbers/05-02-2021,Brazil Quina,44318,II,4 Numbers,145,769.71,"[12, 38, 49, 53, 77]",[]
146,https://www.lottoland.com/en/quina/results-winning-numbers/05-02-2021,Brazil Quina,44318,III,3 Numbers,7729,21.71,"[12, 38, 49, 53, 77]",[]
